Date,Open,High,Low,Close,Volume
2017-01-18,18753.96,18941.24,18650.33,18894.37,1234038144
2017-01-19,19082.83,19122.39,18982.13,19072.25,1705949568
2017-01-20,19059.15,19176.86,19040.2,19137.91,1257591424
2017-01-23,18938.45,19024.21,18879.68,18891.03,1248183296
2017-01-24,18817.42,18915.7,18783.16,18787.99,1315307136
2017-01-25,19091.23,19133.18,18987.45,19057.5,1253824384
2017-01-26,19260.67,19405.23,19232.46,19402.39,1451816064
2017-01-27,19453.51,19486.68,19404.13,19467.4,1346272896
2017-01-30,19371.28,19390.97,19295.8,19368.85,978026496
2017-01-31,19145.35,19199.75,19041.34,19041.34,1339248128
2017-02-01,18926.97,19155.79,18916.18,19148.08,1314823680
2017-02-02,19152.79,19170.63,18866.8,18914.58,1365221376
2017-02-03,18996.74,19061.26,18830.89,18918.2,1409428480
2017-02-06,19069.72,19075.57,18899.4,18976.71,1204599808
2017-02-07,18844.12,18970.58,18805.32,18910.78,1061317888
2017-02-08,18951.16,19007.6,18875.57,19007.6,1028537792
2017-02-09,18942.04,18991.23,18874.91,18907.67,1304574208
2017-02-10,19216.74,19395.99,19193.57,19378.93,1493947648
2017-02-13,19513.78,19519.44,19418.18,19459.15,1178644480
2017-02-14,19478.86,19501.01,19232.85,19238.98,1428299648
2017-02-15,19428.21,19495.62,19420,19437.98,1427865344
2017-02-16,19431.61,19431.61,19260.24,19347.53,1377753344
2017-02-17,19228.74,19275.39,19173.53,19234.62,1436176000
2017-02-20,19161.33,19274.75,19115.11,19251.08,989090688
2017-02-21,19267.87,19395.35,19261.98,19381.44,1006882688
2017-02-22,19419.22,19419.22,19329.28,19379.87,1567167872
2017-02-23,19379.92,19379.92,19262.63,19371.46,1408282752
2017-02-24,19219.58,19381.1,19219.58,19283.54,1488609024
2017-02-27,19130.51,19178.99,18995.55,19107.47,1241817984
2017-02-28,19194.68,19267.99,19118.99,19118.99,1328719872
2017-03-01,19226.94,19414.55,19164.62,19393.54,1323280256
2017-03-02,19624.82,19668.01,19564.8,19564.8,1462325760
2017-03-03,19551.34,19587.79,19392.75,19469.17,1109548160
2017-03-06,19409.18,19411.54,19340.32,19379.14,880225792
2017-03-07,19337.19,19375.09,19318.48,19344.15,987811008
2017-03-08,19308.53,19326.4,19198.78,19254.03,1032329088
2017-03-09,19343.06,19350.2,19262.98,19318.58,1010884416
2017-03-10,19444.71,19623.72,19427.81,19604.61,1553374080
2017-03-13,19545.74,19656.48,19531.51,19633.75,926135104
2017-03-14,19634.29,19637.55,19599.62,19609.5,1232643968
2017-03-15,19528.75,19581.53,19503.74,19577.38,1156677632
2017-03-16,19458.7,19618.99,19454.17,19590.14,1224831360
2017-03-17,19510.89,19547.51,19487.92,19521.59,1371074560
2017-03-21,19416.55,19485.14,19337.22,19455.88,1016682496
2017-03-22,19146.62,19183.27,19026.53,19041.38,1365868416
2017-03-23,19048.84,19105.11,18973.75,19085.31,1210210944
2017-03-24,19066.35,19296.05,19064.87,19262.53,1276604672
2017-03-27,19071.19,19086.89,18932.09,18985.59,1208281728
2017-03-28,19159.07,19203.64,19113.44,19202.87,1223399680
2017-03-29,19216.78,19251.3,19164.61,19217.48,1150771584
2017-03-30,19150.82,19218.08,19043.48,19063.22,1245041152
2017-03-31,19170.42,19210.92,18909.26,18909.26,1491619072
2017-04-03,18988,19068.62,18920.52,18983.23,1341845760
2017-04-04,18933.82,18947.33,18703.63,18810.25,1469115648
2017-04-05,18900.7,18941.94,18773.94,18861.27,1216084224
2017-04-06,18754.37,18797.44,18532.65,18597.06,1336046336
2017-04-07,18714.98,18785.73,18517.43,18664.63,1615990656
2017-04-10,18800.22,18850.8,18762.7,18797.88,1112951680
2017-04-11,18717.55,18767.7,18661.86,18747.87,1082709120
2017-04-12,18592.1,18602.5,18460.59,18552.61,1199323648
2017-04-13,18391.72,18455.25,18304.72,18426.84,1274806272
2017-04-14,18531.91,18531.91,18285.73,18335.63,1191122432
2017-04-17,18239.84,18360.32,18224.68,18355.26,891285504
2017-04-18,18497.38,18547.46,18362.73,18418.59,961993600
2017-04-19,18327.33,18467.73,18327.33,18432.2,1245202688
2017-04-20,18446.39,18522.95,18420.82,18430.49,1204995584
2017-04-21,18591.82,18648.28,18542.42,18620.75,1166996224
2017-04-24,18890.38,18910.33,18840.13,18875.88,1010528768
2017-04-25,18872.56,19105.87,18867.19,19079.33,1216764544
2017-04-26,19184.92,19289.43,19170.86,19289.43,1334327040
2017-04-27,19205.59,19281.7,19199.59,19251.87,1203225856
2017-04-28,19240.65,19264.57,19164.68,19196.74,1214217856
2017-05-01,19154.03,19310.94,19144.62,19310.52,1098132608
2017-05-02,19335.72,19464.3,19335.02,19445.7,1161529344
2017-05-08,19709.01,19929.48,19705.13,19895.7,1532764800
2017-05-09,19915.64,19917.45,19838.71,19843,1272996480
2017-05-10,19890.56,19938.53,19866.3,19900.09,1329949952
2017-05-11,19943.95,19989.94,19906.35,19961.55,1406245760
2017-05-12,19941.64,19941.64,19809.91,19883.9,1410499840
2017-05-15,19753.46,19869.85,19740.63,19869.85,1323152768
2017-05-16,19953.06,19998.49,19862.41,19919.82,1352156800
2017-05-17,19814.2,19842.78,19764.63,19814.88,1217897728
2017-05-18,19556.99,19601.53,19449.73,19553.86,1399495680
2017-05-19,19591.41,19628.64,19497.29,19590.76,1191803136
2017-05-22,19670.48,19722.93,19618.73,19678.28,808622208
2017-05-23,19647.74,19693.02,19585.54,19613.28,859794176
2017-05-24,19777.56,19782.81,19690.1,19742.98,1044233024
2017-05-25,19737.21,19850.93,19720.12,19813.13,979882688
2017-05-26,19798.49,19801.59,19686.49,19686.84,870740928
2017-05-29,19697.18,19736.62,19627.19,19682.57,693750720
2017-05-30,19681.11,19691.44,19570.13,19677.85,748028480
2017-05-31,19630.33,19673.51,19589.25,19650.57,1289972352
2017-06-01,19692.16,19887.66,19686.32,19860.03,1067473792
2017-06-02,19970.23,20239.81,19967,20177.28,1549882752
2017-06-05,20135.42,20224.54,20104.13,20170.82,1021955328
2017-06-06,20122.26,20152.95,19948.02,19979.9,1052164096
2017-06-07,19951.68,20023.24,19908.07,19984.62,1023345280
2017-06-08,20048.28,20061.22,19896.35,19909.26,1291501056
2017-06-09,19953.06,20096.01,19927.07,20013.26,1498118272
2017-06-12,19920.77,19949.07,19837.64,19908.58,1155926656
2017-06-13,19859.81,19929.03,19850.86,19898.75,1001636416
2017-06-14,19974.56,20009.29,19879.6,19883.52,957588224
2017-06-15,19815.54,19963.36,19755.34,19831.82,1102537984
2017-06-16,19931.15,20015.16,19884.8,19943.26,1395219840
2017-06-19,19974.3,20087.71,19949.88,20067.75,822327680
2017-06-20,20234.12,20317.54,20227.29,20230.41,1023650816
2017-06-21,20192.16,20215.11,20117.79,20138.79,977758784
2017-06-22,20154.38,20191.42,20107.89,20110.51,872108608
2017-06-23,20152.58,20152.58,20089.54,20132.67,829785792
2017-06-26,20135.15,20194.11,20123.11,20153.35,793881792
2017-06-27,20229.12,20250.1,20185.19,20225.09,930624000
2017-06-28,20149.2,20224.3,20110.49,20130.41,1191298816
2017-06-29,20260.87,20266.59,20197.38,20220.3,1225410048
2017-06-30,20025.63,20044.01,19947.98,20033.43,1202230656
2017-07-03,20056.32,20095.79,20030.61,20055.8,859512000
2017-07-04,20192.27,20197.16,19971.53,20032.35,1034215104
2017-07-05,20015.07,20087.01,19888.9,20081.63,974518016
2017-07-06,20061.68,20078.88,19947.63,19994.06,955811200
2017-07-07,19856.65,19979.93,19856.65,19929.09,946998592
2017-07-10,20070.44,20127.76,20023.03,20080.98,883710720
2017-07-11,20073.86,20200.88,20070.67,20195.48,796979072
2017-07-12,20137.22,20153.04,20061.16,20098.38,839361216
2017-07-13,20177.28,20183.8,20062.27,20099.81,932863232
2017-07-14,20157.92,20163.67,20101.71,20118.86,857019776
2017-07-18,20074.41,20081.29,19943.14,19999.91,963166400
2017-07-19,19970.78,20032.46,19951.12,20020.86,837017728
2017-07-20,20046.9,20157.11,20032.23,20144.59,833197568
2017-07-21,20089.86,20135.33,20081.91,20099.75,810924096
2017-07-24,19973.67,20002.54,19901.88,19975.67,837927680
2017-07-25,19979.56,20036.31,19941.61,19955.2,723423296
2017-07-26,20098.14,20116,20016.58,20050.16,880739904
2017-07-27,20026.58,20176.39,20005.2,20079.64,926966976
2017-07-28,20048.46,20056.16,19926.6,19959.84,1118784640
2017-07-31,19931,19983.9,19891.9,19925.18,1446448512
2017-08-01,19907.08,20000.46,19904.72,19985.79,1134555136
2017-08-02,20057.07,20113.73,20022.05,20080.04,986340608
2017-08-03,20066,20070.16,19985.4,20029.26,921118208
2017-08-04,19949.79,19984.51,19933.59,19952.33,789019072
2017-08-07,20059.29,20085.9,20037.4,20055.89,776311808
2017-08-08,20062.65,20076.8,19970.57,19996.01,829087808
2017-08-09,19928.96,19945.28,19660.22,19738.71,1076115072
2017-08-10,19792.45,19829.88,19685.83,19729.74,1073688832
2017-08-14,19545.58,19598.41,19486.94,19537.1,1115644544
2017-08-15,19689.38,19824.12,19656.91,19753.31,930709120
2017-08-16,19750.55,19776.86,19719.08,19729.28,715409280
2017-08-17,19707.75,19738.62,19679.37,19702.63,741016704
2017-08-18,19471.27,19543.13,19433.09,19470.41,986829888
2017-08-21,19509.53,19509.53,19365.65,19393.13,776361088
2017-08-22,19373.11,19437.25,19361.95,19383.84,726902912
2017-08-23,19547.05,19561.32,19408.47,19434.64,809469120
2017-08-24,19366.36,19428.55,19351.92,19353.77,777391872
2017-08-25,19401.12,19485.97,19384.37,19452.61,728558976
2017-08-28,19502.23,19535.5,19420.5,19449.9,715935104
2017-08-29,19319.11,19371.78,19280.02,19362.55,772639872
2017-08-30,19480.98,19538.23,19435.1,19506.54,945912576
2017-08-31,19591.32,19687.99,19583.11,19646.24,1008959296
2017-09-01,19733.57,19735.96,19620.07,19691.47,819092224
2017-09-04,19615.96,19628.4,19479.4,19508.25,738559808
2017-09-05,19533.38,19542.78,19354.59,19385.81,800235328
2017-09-06,19286.06,19371.38,19254.67,19357.97,911729920
2017-09-07,19433.44,19482.72,19365.75,19396.52,843691072
2017-09-08,19297.96,19357.49,19239.52,19274.82,1099200384
2017-09-11,19441.39,19567.03,19437.14,19545.77,811395520
2017-09-12,19736.14,19792.06,19718.8,19776.62,926539008
2017-09-13,19873.69,19888.84,19845.02,19865.82,871092992
2017-09-14,19866.38,19918.39,19793.85,19807.44,966184704
2017-09-15,19793.8,19933.4,19787.65,19909.5,1154423936
2017-09-19,20128.18,20320.78,20122,20299.38,1246056448
2017-09-20,20301.33,20339.37,20272.82,20310.46,1035102016
2017-09-21,20456.5,20481.27,20332.69,20347.48,1194948992
2017-09-22,20413.61,20417.07,20249.24,20296.45,984155200
2017-09-25,20437.67,20454.29,20367.03,20397.58,854463424
2017-09-26,20349.26,20385.5,20303.98,20330.19,978611200
2017-09-27,20269.82,20278.09,20213.66,20267.05,655942976
2017-09-28,20398.63,20399.87,20299.68,20363.11,865996224
2017-09-29,20315.34,20370.33,20285.06,20356.28,876679296
2017-10-02,20401.97,20411.33,20363.28,20400.78,697044608
2017-10-03,20475.25,20628.38,20438.17,20614.07,749774720
2017-10-04,20660.81,20689.08,20592.18,20626.66,758476672
2017-10-05,20650.71,20667.47,20602.26,20628.56,590570624
2017-10-06,20716.85,20721.15,20659.15,20690.71,781866368
2017-10-10,20680.54,20823.66,20663.08,20823.51,807148480
2017-10-11,20803.71,20898.41,20788.12,20881.27,826589120
2017-10-12,20958.18,20994.4,20917.04,20954.72,828761984
2017-10-13,20959.66,21211.29,20933,21155.18,1138877184
2017-10-16,21221.27,21347.07,21187.93,21255.56,1055212032
2017-10-17,21352.17,21393.96,21230.67,21336.12,953061632
2017-10-18,21374.66,21402.76,21317.67,21363.05,749495424
2017-10-19,21455.15,21503.85,21381.52,21448.52,872212416
2017-10-20,21390.95,21489.26,21363.1,21457.64,883841728
2017-10-23,21709.3,21723.6,21614.51,21696.65,901470208
2017-10-24,21670,21805.17,21646.52,21805.17,909352000
2017-10-25,21900.13,21921.36,21648.35,21707.62,1258339712
2017-10-26,21698.95,21793.62,21688.56,21739.78,851784320
2017-10-27,21903.27,22016.5,21815.72,22008.45,1241389952
2017-10-30,22047.95,22086.88,21921.24,22011.67,1397960064
2017-10-31,21896.38,22020.38,21840.07,22011.61,1055801728
2017-11-01,22144.92,22455.92,22130.03,22420.08,1161164672
2017-11-02,22512.18,22539.12,22400.01,22539.12,1090254976
2017-11-06,22612.96,22644.68,22435.34,22548.35,1153798144
2017-11-07,22518.75,22953.18,22512.91,22937.6,1110909952
2017-11-08,22849.91,22922.8,22759.07,22913.82,1033253376
2017-11-09,22989.44,23382.15,22522.83,22868.71,1653871488
2017-11-10,22580.7,22724.39,22511.93,22681.42,1099322624
2017-11-13,22607.56,22607.92,22380.99,22380.99,831861696
2017-11-14,22331.63,22532.3,22323.24,22380.01,989454592
2017-11-15,22250.98,22305.24,22005.28,22028.32,1243248128
2017-11-16,21975.23,22392.13,21972.34,22351.12,995953088
2017-11-17,22603.3,22757.4,22319.12,22396.8,1171643008
2017-11-20,22279.98,22410.24,22215.07,22261.76,738958272
2017-11-21,22456.79,22563.25,22416.48,22416.48,785021504
2017-11-22,22601.55,22677.34,22513.44,22523.15,835589632
2017-11-24,22390.14,22567.2,22381.01,22550.85,667527872
2017-11-27,22657.08,22659.33,22423.4,22495.99,687224512
2017-11-28,22474.74,22580.99,22363.94,22486.24,791603200
2017-11-29,22613.96,22643.93,22537.12,22597.2,935379328
2017-11-30,22601.83,22748.32,22502.68,22724.96,1450609024
2017-12-01,22916.93,22994.31,22675.15,22819.03,924742784
2017-12-04,22843.53,22864.33,22693.99,22707.16,710485120
2017-12-05,22595.33,22681.23,22522.28,22622.38,781761984
2017-12-06,22525.38,22528.21,22119.21,22177.04,1003206016
2017-12-07,22317.15,22515.24,22317.15,22498.03,820303616
2017-12-08,22654.62,22819.71,22625.41,22811.08,1101709440
2017-12-11,22894.3,22938.73,22787.4,22938.73,716034880
2017-12-12,22936.41,22994.33,22834.89,22866.17,888235008
2017-12-13,22870.33,22879.37,22697.32,22758.07,941915520
2017-12-14,22699.3,22786.61,22638.76,22694.45,876577280
2017-12-15,22621.36,22745.09,22478.32,22553.22,1025281728
2017-12-18,22770.44,22927.5,22735.2,22901.77,878113216
2017-12-19,22961.47,22990.42,22862.82,22868,726761728
2017-12-20,22834.93,22923.5,22806.73,22891.72,952698368
2017-12-21,22852.01,22894.95,22728.06,22866.1,753326720
2017-12-22,22850.73,22908.84,22801.16,22902.76,802245312
2017-12-25,22909.41,22948.83,22870.19,22939.18,444477696
2017-12-26,22922.95,22950.15,22877.63,22892.69,477844192
2017-12-27,22854.39,22936.16,22854.39,22911.21,487441408
2017-12-28,22912.05,22954.45,22736.43,22783.98,519036992
2017-12-29,22831.49,22881.21,22753.2,22764.94,478722304
2018-01-04,23073.73,23506.33,23065.2,23506.33,1053914496
2018-01-05,23643,23730.47,23520.52,23714.53,1051263424
2018-01-09,23948.97,23952.61,23789.03,23849.99,970172096
2018-01-10,23832.81,23864.76,23755.45,23788.2,914878400
2018-01-11,23656.39,23734.97,23602.92,23710.43,862803200
2018-01-12,23719.66,23743.05,23588.07,23653.82,966083904
2018-01-15,23827.98,23833.27,23685.02,23714.88,776954112
2018-01-16,23721.17,23962.07,23701.83,23951.81,706432000
2018-01-17,23783.42,23891.63,23739.17,23868.34,847429312
2018-01-18,24078.93,24084.42,23699.47,23763.37,1025011072
2018-01-19,23854.11,23872.69,23735.61,23808.06,740327616
2018-01-22,23797.84,23816.33,23697.81,23816.33,671640000
2018-01-23,23924.4,24129.34,23916.02,24124.15,757499008
2018-01-24,24026.43,24072.77,23917.14,23940.78,824273984
2018-01-25,23750.65,23828.4,23649.03,23669.49,840056832
2018-01-26,23757.34,23797.96,23592.28,23631.88,898744896
2018-01-29,23707.14,23787.23,23580.17,23629.34,708858688
2018-01-30,23557.02,23581.98,23233.37,23291.97,914748288
2018-01-31,23205.23,23375.38,23092.85,23098.29,1028900480
2018-02-01,23276.1,23492.77,23211.12,23486.11,1048996224
2018-02-02,23361.67,23367.96,23122.45,23274.53,1016704384
2018-02-05,22921.16,22967.69,22659.43,22682.08,1109257216
2018-02-06,22267,22277.45,21078.71,21610.24,1960131072
2018-02-07,22001.29,22353.87,21643.63,21645.37,1479375360
2018-02-08,21721.57,21977.03,21649.7,21890.86,1079440640
2018-02-09,21507.74,21510.3,21119.01,21382.62,1315402880
2018-02-13,21633.34,21679.2,21211.53,21244.68,1181617280
2018-02-14,21251.24,21371.01,20950.15,21154.17,1071110400
2018-02-15,21384.1,21578.99,21309.26,21464.98,891143488
2018-02-16,21555.99,21866.37,21499.88,21720.25,801701824
2018-02-19,21903.66,22152.85,21858.33,22149.21,706078784
2018-02-20,22054.32,22063.87,21831.45,21925.1,696265984
2018-02-21,21942.42,22130.58,21840.38,21970.81,803494720
2018-02-22,21789.88,21799.4,21626.85,21736.44,796712512
2018-02-23,21789.72,21903.39,21741.63,21892.78,665755200
2018-02-26,22134.64,22226.53,22041.17,22153.63,665567808
2018-02-27,22391.67,22502.05,22325.07,22389.86,765757824
2018-02-28,22292.53,22380.28,22068.24,22068.24,914897216
2018-03-01,21901.13,21901.13,21645.22,21724.47,930667904
2018-03-02,21339.98,21366.09,21088.96,21181.64,1000586368
2018-03-05,21047.81,21164.38,20937.26,21042.09,898565824
2018-03-06,21390.2,21551.14,21381.42,21417.76,787620928
2018-03-07,21261.96,21484.08,21201.94,21252.72,897302272
2018-03-08,21488.16,21488.16,21299.4,21368.07,742541120
2018-03-09,21594.22,21884.45,21357.55,21469.2,1139187584
2018-03-12,21826.1,21971.16,21689.97,21824.03,728258112
2018-03-13,21742.45,21968.1,21700.78,21968.1,702200576
2018-03-14,21764.99,21881.09,21684.02,21777.29,669692480
2018-03-15,21704.14,21825.97,21555.49,21803.95,672610432
2018-03-16,21876.53,21879.28,21632.85,21676.51,779918784
2018-03-19,21537.9,21659.04,21366.88,21480.9,693523584
2018-03-20,21297.98,21384.86,21223.97,21380.97,685635968
2018-03-22,21352.16,21592,21349.71,21591.99,851613568
2018-03-23,21188.8,21188.8,20559.61,20617.86,1246988928
2018-03-26,20432.08,20766.1,20412.38,20766.1,1004845184
2018-03-27,20958.9,21317.32,20943.31,21317.32,1050906496
2018-03-28,20893.05,21031.31,20776.82,21031.31,908125376
2018-03-29,21250.96,21298.57,20996.22,21159.08,813223168
2018-03-30,21392.42,21512.8,21311.5,21454.3,655767616
2018-04-02,21441.57,21597.47,21388.58,21388.58,490334912
2018-04-03,21115.48,21333.5,21056.02,21292.29,657953600
2018-04-04,21415.85,21415.85,21238.18,21319.55,779096704
2018-04-05,21541.18,21737.66,21462.1,21645.42,832020096
2018-04-06,21633.73,21742.84,21550.42,21567.52,767064832
2018-04-09,21534.33,21737.09,21517.77,21678.26,640431488
2018-04-10,21599.67,21933.99,21542.37,21794.32,770246080
2018-04-11,21819.09,21837.36,21687.1,21687.1,716520192
2018-04-12,21657.87,21719.43,21591.39,21660.28,601805824
2018-04-13,21801.41,21917.35,21746.69,21778.74,754051072
2018-04-16,21843.55,21879.69,21775.61,21835.53,550306432
2018-04-17,21801.83,21889.89,21772.42,21847.59,592455680
2018-04-18,21929.01,22194.11,21914.96,22158.2,726075584
2018-04-19,22231.86,22360.65,22176.86,22191.18,821700672
2018-04-20,22148.22,22261.35,22076.63,22162.24,718220032
2018-04-23,22157.88,22204.86,22065.52,22088.04,659951808
2018-04-24,22228.82,22304.69,22149.59,22278.12,789318528
2018-04-25,22118.62,22228.78,22080.76,22215.32,755983488
2018-04-26,22278.77,22381.66,22265.2,22319.61,750733824
2018-04-27,22466.66,22495.56,22357.53,22467.87,919186624
2018-05-01,22453.42,22519.45,22411.43,22508.03,926772672
2018-05-02,22568.19,22568.19,22426.55,22472.78,728576192
2018-05-07,22513.22,22513.48,22351.18,22467.16,710778368
2018-05-08,22440.65,22566.68,22423.23,22508.69,794462592
2018-05-09,22410.94,22436.92,22364.75,22408.88,887137216
2018-05-10,22482.51,22530.64,22418.75,22497.18,755869696
2018-05-11,22573.95,22769.16,22545.47,22758.48,827483008
2018-05-14,22705.3,22894.76,22683.64,22865.86,709814976
2018-05-15,22890.99,22912.06,22805.72,22818.02,891344320
2018-05-16,22730.12,22795.75,22695.84,22717.23,826582976
2018-05-17,22820.62,22887.03,22799.16,22838.37,779172800
2018-05-18,22907.2,22954.19,22867.3,22930.36,672852480
2018-05-21,22937.58,23050.39,22935.31,23002.37,608974208
2018-05-22,23025.95,23031.67,22952.87,22960.34,612262016
2018-05-23,22868.79,22949.73,22650.67,22689.74,773137088
2018-05-24,22621.29,22644.69,22366.6,22437.01,881969472
2018-05-25,22380.22,22509.36,22318.15,22450.79,725572224
2018-05-28,22488.95,22547.67,22410.91,22481.09,545112384
2018-05-29,22431.95,22439.1,22240.39,22358.43,616423616
2018-05-30,22051.97,22065.99,21931.65,22018.52,933232576
2018-05-31,22163.4,22254.42,22098,22201.82,1365397632
2018-06-01,22126.25,22316.91,22098.04,22171.35,850357504
2018-06-04,22358.9,22515.72,22355.83,22475.94,741227904
2018-06-05,22552.17,22602.13,22470.04,22539.54,678021504
2018-06-06,22520.31,22662.82,22498.59,22625.73,700134400
2018-06-07,22748.72,22856.37,22732.18,22823.26,743579200
2018-06-08,22799.38,22878.43,22694.5,22694.5,877581376
2018-06-11,22686.95,22856.08,22667.3,22804.04,573984768
2018-06-12,22977.22,23011.57,22797.73,22878.35,659016832
2018-06-13,22896.17,22993.26,22895.31,22966.38,587737472
2018-06-14,22842.96,22898.39,22738.61,22738.61,742712512
2018-06-15,22883.24,22885.84,22770.38,22851.75,912370432
2018-06-18,22806.57,22806.89,22601.13,22680.33,669854976
2018-06-19,22565.92,22618.52,22278.48,22278.48,818903104
2018-06-20,22338.53,22581.4,22167.61,22555.43,917024320
2018-06-21,22523.28,22781.4,22491.08,22693.04,783004224
2018-06-22,22456.45,22535.65,22414.18,22516.83,886100928
2018-06-25,22543.56,22556.55,22312.79,22338.15,625476928
2018-06-26,22160.33,22368.78,22104.12,22342,735174400
2018-06-27,22320.88,22356.54,22205.34,22271.77,677767296
2018-06-28,22195.19,22299.39,22038.4,22270.39,721977728
2018-06-29,22314.47,22332.82,22145.51,22304.51,699797504
2018-07-02,22233.8,22312.25,21784.48,21811.93,692497088
2018-07-03,21889.06,21927.81,21574.56,21785.54,788798272
2018-07-04,21679,21784,21604.18,21717.04,640866176
2018-07-05,21697.44,21751.5,21463.37,21546.99,688366784
2018-07-06,21744.44,21866.16,21642.96,21788.14,738436800
2018-07-09,21838.53,22105.95,21826.09,22052.18,630771904
2018-07-10,22215.34,22321.01,22196.89,22196.89,934947072
2018-07-11,22002.14,22041.65,21745.44,21932.21,771892672
2018-07-12,22036.87,22233.52,22019.19,22187.96,663582080
2018-07-13,22397.62,22692.59,22316.54,22597.35,748164416
2018-07-17,22605.73,22832.22,22575.42,22697.36,780881024
2018-07-18,22917.52,22949.32,22794.19,22794.19,582012928
2018-07-19,22871.62,22926.47,22761.87,22764.68,643169728
2018-07-20,22734.56,22869.92,22541.35,22697.88,719151616
2018-07-23,22480.33,22507.17,22341.87,22396.99,906893824
2018-07-24,22555.05,22555.05,22416.23,22510.48,725755328
2018-07-25,22594.28,22645.66,22547.14,22614.25,604856192
2018-07-26,22711.59,22717.15,22549.77,22586.87,718252992
2018-07-27,22646.48,22712.75,22593.2,22712.75,754914432
2018-07-30,22613.3,22712.75,22518.94,22544.84,785711488
2018-07-31,22472.12,22678.06,22353.02,22553.72,1190363264
2018-08-01,22642.18,22773.64,22616.42,22746.7,1039453824
2018-08-02,22676.73,22754.6,22465.25,22512.53,973641088
2018-08-03,22585.54,22613.5,22490.57,22525.18,738918912
2018-08-06,22536.05,22635.68,22486.74,22507.32,690547584
2018-08-07,22514.31,22666.68,22499.55,22662.74,715164096
2018-08-08,22666.56,22800.61,22610.29,22644.31,749895296
2018-08-09,22591.54,22648.73,22497.99,22598.39,637205184
2018-08-10,22606.91,22608.13,22275.19,22298.08,762211520
2018-08-13,22004.09,22005.57,21851.32,21857.43,801820224
2018-08-14,22053.07,22356.08,22047.19,22356.08,614845888
2018-08-15,22368.12,22380.28,22110.39,22204.22,631270720
2018-08-16,21980.82,22239.62,21871.96,22192.04,802621504
2018-08-17,22313.19,22340.95,22244.2,22270.38,577543872
2018-08-20,22267.07,22287.94,22151.78,22199,481624192
2018-08-21,22199,22306.83,22053.14,22219.73,562222912
2018-08-22,22266.66,22382.75,22164.93,22362.55,588984832
2018-08-23,22420.67,22462.99,22377.88,22410.82,516917696
2018-08-24,22484.01,22601.86,22452.42,22601.77,519749184
2018-08-27,22693.69,22837.21,22682.39,22799.64,517646784
2018-08-28,22967.74,23006.37,22813.47,22813.47,625856576
2018-08-29,22820.86,22968.18,22819.97,22848.22,605990592
2018-08-30,23020.18,23032.17,22833.34,22869.5,761970432
2018-08-31,22733.25,22890.61,22678.62,22865.15,701663616
2018-09-03,22819.17,22820.48,22684.49,22707.38,513667488
2018-09-04,22740.05,22753.18,22612.55,22696.9,538719616
2018-09-05,22663.8,22692.23,22570.52,22580.83,673724288
2018-09-06,22502.9,22532.86,22468.19,22487.94,640781888
2018-09-07,22487.94,22487.94,22174.82,22307.06,720048384
2018-09-10,22253.65,22396.88,22249.61,22373.09,574178176
2018-09-11,22469.78,22667.85,22458.22,22664.69,788525312
2018-09-12,22702.71,22708.49,22522.17,22604.61,822689792
2018-09-13,22657.95,22858.41,22643.88,22821.32,773082880
2018-09-14,23035.78,23105.28,22965.48,23094.67,1059276288
2018-09-18,23042.19,23481.53,23039.26,23420.54,933744384
2018-09-19,23754.96,23836.2,23672.52,23672.52,964621696
2018-09-20,23752.79,23781.75,23582.15,23674.93,1046994176
2018-09-21,23848.63,23971.41,23765,23869.93,1243258240
2018-09-25,23881.85,23940.37,23808.95,23940.26,1038616192
2018-09-26,23846.6,24033.79,23833.92,24033.79,867645120
2018-09-27,23946.43,24088.55,23778.04,23796.74,785726976
2018-09-28,24080.01,24279.53,24021.47,24120.04,935004480
2018-10-01,24173.37,24306.54,24124.56,24245.76,669602112
2018-10-02,24261.04,24372.72,24217.26,24270.62,830143680
2018-10-03,24219.19,24260.63,24030.59,24110.96,734699200
2018-10-04,24242.06,24243.52,23923.62,23975.62,921509824
2018-10-05,23781.76,23928.62,23730.19,23783.72,871860992
2018-10-09,23550.47,23587.05,23443.53,23469.39,892098432
2018-10-10,23492.2,23556.17,23373.54,23506.04,728306432
2018-10-11,22669.11,22670.23,22460.87,22590.86,1189282944
2018-10-12,22323.43,22707.56,22323.43,22694.66,1026306688
2018-10-15,22501.33,22520.43,22263.09,22271.3,824289408
2018-10-16,22298.2,22549.24,22270.03,22549.24,723401280
2018-10-17,22806.59,22958.73,22765.58,22841.12,742996288
2018-10-18,22871.28,22873.13,22639.19,22658.16,662835904
2018-10-19,22342,22551.47,22212.57,22532.08,694700224
2018-10-22,22374.21,22672.25,22271.59,22614.82,649090880
2018-10-23,22319.8,22322.46,21996.97,22010.78,826568300
2018-10-24,22167.76,22207.09,21911.42,22091.18,864524300
2018-10-25,21676.83,21699.09,21204.4,21268.73,965271900
2018-10-26,21439.46,21476.66,20973.91,21184.6,958102700
2018-10-29,21333.72,21465.99,21113.52,21149.8,730170900
2018-10-30,21045.86,21565.68,21035.88,21457.29,1205171400
2018-10-31,21577.04,21920.46,21530.39,21920.46,1081689500
2018-11-01,21906.41,21906.41,21629.31,21687.65,1050197400
2018-11-02,21988.39,22290.55,21812.71,22243.66,1050839800
2018-11-05,22002.47,22051.65,21866.29,21898.99,810709700
2018-11-06,22024.17,22159.69,21995.55,22147.75,749274300
